"","st_fips","state_name","place_name","year"
"27862","4055000","Oklahoma","Oklahoma City city","2017"
"27863","4055000","Oklahoma","Oklahoma City city","2017"
"27864","4055000","Oklahoma","Oklahoma City city","2017"
"27865","4055000","Oklahoma","Oklahoma City city","2017"
"27866","4055000","Oklahoma","Oklahoma City city","2017"
"27867","4055000","Oklahoma","Oklahoma City city","2017"
"27868","4055000","Oklahoma","Oklahoma City city","2017"
"27869","4055000","Oklahoma","Oklahoma City city","2017"
"27870","4055000","Oklahoma","Oklahoma City city","2017"
"27871","4005700","Oklahoma","Bethany city","2017"
"27872","4005700","Oklahoma","Bethany city","2017"
"27873","4005700","Oklahoma","Bethany city","2017"
"27874","4005700","Oklahoma","Bethany city","2017"
"27875","4005700","Oklahoma","Bethany city","2017"
"27876","4005700","Oklahoma","Bethany city","2017"
"27877","4005700","Oklahoma","Bethany city","2017"
"27878","4033750","Oklahoma","Henryetta city","2017"
"27879","4066350","Oklahoma","Seminole city","2017"
"27880","4066350","Oklahoma","Seminole city","2017"
"27881","4066350","Oklahoma","Seminole city","2017"
"27882","4066350","Oklahoma","Seminole city","2017"
"27883","4066350","Oklahoma","Seminole city","2017"
"27884","4066350","Oklahoma","Seminole city","2017"
"27885","4027850","Oklahoma","Freedom town","2017"
"27886","4027850","Oklahoma","Freedom town","2017"
"27887","4027850","Oklahoma","Freedom town","2017"
"27888","4027850","Oklahoma","Freedom town","2017"
"27889","4027850","Oklahoma","Freedom town","2017"
"27890","4027850","Oklahoma","Freedom town","2017"
"27891","4027850","Oklahoma","Freedom town","2017"
"27892","4027850","Oklahoma","Freedom town","2017"
"27893","4027850","Oklahoma","Freedom town","2017"
"27894","4027850","Oklahoma","Freedom town","2017"
"27895","4027850","Oklahoma","Freedom town","2017"
"27896","4027850","Oklahoma","Freedom town","2017"
"27897","4027850","Oklahoma","Freedom town","2017"
"27898","4027850","Oklahoma","Freedom town","2017"
"27899","4027850","Oklahoma","Freedom town","2017"
"27900","4027850","Oklahoma","Freedom town","2017"
"27901","4027850","Oklahoma","Freedom town","2017"
"27902","4027850","Oklahoma","Freedom town","2017"
"27903","4027850","Oklahoma","Freedom town","2017"
"27904","4027850","Oklahoma","Freedom town","2017"
"27905","4027850","Oklahoma","Freedom town","2017"
"27906","4027850","Oklahoma","Freedom town","2017"
"27907","4110750","Oregon","Canby city","2017"
"27908","4110750","Oregon","Canby city","2017"
"27909","4110750","Oregon","Canby city","2017"
"27910","4110750","Oregon","Canby city","2017"
"27911","4110750","Oregon","Canby city","2017"
"27912","4110750","Oregon","Canby city","2017"
"27913","4110750","Oregon","Canby city","2017"
"27914","4110750","Oregon","Canby city","2017"
"27915","4110750","Oregon","Canby city","2017"
"27916","4110750","Oregon","Canby city","2017"
"27917","4129000","Oregon","Gladstone city","2017"
"27918","4140700","Oregon","Lakeview town","2017"
"27919","4141037","Oregon","Lake County","2017"
"27920","4121150","Oregon","Dunes City city","2017"
"27921","4121150","Oregon","Dunes City city","2017"
"27922","4121150","Oregon","Dunes City city","2017"
"27923","4123850","Oregon","Eugene city","2017"
"27924","4118850","Oregon","Depoe Bay city","2017"
"27925","4118850","Oregon","Depoe Bay city","2017"
"27926","4118850","Oregon","Depoe Bay city","2017"
"27927","4118850","Oregon","Depoe Bay city","2017"
"27928","4142600","Oregon","Lincoln City city","2017"
"27929","4142600","Oregon","Lincoln City city","2017"
"27930","4142600","Oregon","Lincoln City city","2017"
"27931","4142600","Oregon","Lincoln City city","2017"
"27932","4142600","Oregon","Lincoln City city","2017"
"27933","4142600","Oregon","Lincoln City city","2017"
"27934","4142600","Oregon","Lincoln City city","2017"
"27935","4142600","Oregon","Lincoln City city","2017"
"27936","4142600","Oregon","Lincoln City city","2017"
"27937","4142600","Oregon","Lincoln City city","2017"
"27938","4142600","Oregon","Lincoln City city","2017"
"27939","4142600","Oregon","Lincoln City city","2017"
"27940","4142600","Oregon","Lincoln City city","2017"
"27941","4142600","Oregon","Lincoln City city","2017"
"27942","4142600","Oregon","Lincoln City city","2017"
"27943","4142600","Oregon","Lincoln City city","2017"
"27944","4142600","Oregon","Lincoln City city","2017"
"27945","4142600","Oregon","Lincoln City city","2017"
"27946","4142600","Oregon","Lincoln City city","2017"
"27947","4142600","Oregon","Lincoln City city","2017"
"27948","4142600","Oregon","Lincoln City city","2017"
"27949","4142600","Oregon","Lincoln City city","2017"
"27950","4142600","Oregon","Lincoln City city","2017"
"27951","4142600","Oregon","Lincoln City city","2017"
"27952","4142600","Oregon","Lincoln City city","2017"
"27953","4101000","Oregon","Albany city","2017"
"27954","4101000","Oregon","Albany city","2017"
"27955","4101000","Oregon","Albany city","2017"
"27956","4101000","Oregon","Albany city","2017"
"27957","4101000","Oregon","Albany city","2017"
"27958","4101000","Oregon","Albany city","2017"
"27959","4101000","Oregon","Albany city","2017"
"27960","4101000","Oregon","Albany city","2017"
"27961","4164900","Oregon","Salem city","2017"
"27962","4164900","Oregon","Salem city","2017"
"27963","4164900","Oregon","Salem city","2017"
"27964","4164900","Oregon","Salem city","2017"
"27965","4164900","Oregon","Salem city","2017"
"27966","4164900","Oregon","Salem city","2017"
"27967","4164900","Oregon","Salem city","2017"
"27968","4164900","Oregon","Salem city","2017"
"27969","4164900","Oregon","Salem city","2017"
"27970","4164900","Oregon","Salem city","2017"
"27971","4164900","Oregon","Salem city","2017"
"27972","4164900","Oregon","Salem city","2017"
"27973","4164900","Oregon","Salem city","2017"
"27974","4164900","Oregon","Salem city","2017"
"27975","4164900","Oregon","Salem city","2017"
"27976","4164900","Oregon","Salem city","2017"
"27977","4164900","Oregon","Salem city","2017"
"27978","4164900","Oregon","Salem city","2017"
"27979","4164900","Oregon","Salem city","2017"
"27980","4164900","Oregon","Salem city","2017"
"27981","4164900","Oregon","Salem city","2017"
"27982","4164900","Oregon","Salem city","2017"
"27983","4164900","Oregon","Salem city","2017"
"27984","4141047","Oregon","Marion County","2017"
"27985","4141047","Oregon","Marion County","2017"
"27986","4141047","Oregon","Marion County","2017"
"27987","4141047","Oregon","Marion County","2017"
"27988","4141047","Oregon","Marion County","2017"
"27989","4141047","Oregon","Marion County","2017"
"27990","4141047","Oregon","Marion County","2017"
"27991","4141047","Oregon","Marion County","2017"
"27992","4141047","Oregon","Marion County","2017"
"27993","4141047","Oregon","Marion County","2017"
"27994","4141047","Oregon","Marion County","2017"
"27995","4141047","Oregon","Marion County","2017"
"27996","4141047","Oregon","Marion County","2017"
"27997","4141047","Oregon","Marion County","2017"
"27998","4141047","Oregon","Marion County","2017"
"27999","4170200","Oregon","Stayton city","2017"
"28000","4170200","Oregon","Stayton city","2017"
"28001","4170200","Oregon","Stayton city","2017"
"28002","4170200","Oregon","Stayton city","2017"
"28003","4134100","Oregon","Hillsboro city","2017"
"28004","4134100","Oregon","Hillsboro city","2017"
"28005","4134100","Oregon","Hillsboro city","2017"
"28006","4141071","Oregon","Yamhill County","2017"
"28007","4145000","Oregon","McMinnville city","2017"
"28008","4145000","Oregon","McMinnville city","2017"
"28009","4145000","Oregon","McMinnville city","2017"
"28010","4184250","Oregon","Yamhill city","2017"
"28011","4184250","Oregon","Yamhill city","2017"
"28012","4184250","Oregon","Yamhill city","2017"
"28013","4184250","Oregon","Yamhill city","2017"
"28014","4184250","Oregon","Yamhill city","2017"
"28015","4184250","Oregon","Yamhill city","2017"
"28016","4184250","Oregon","Yamhill city","2017"
"28017","4184250","Oregon","Yamhill city","2017"
"28018","4223000","Pennsylvania","Elizabeth township","2017"
"28019","4223000","Pennsylvania","Elizabeth township","2017"
"28020","4208760","Pennsylvania","Bristol borough","2017"
"28021","4208760","Pennsylvania","Bristol borough","2017"
"28022","4208760","Pennsylvania","Bristol borough","2017"
"28023","4208760","Pennsylvania","Bristol borough","2017"
"28024","4208760","Pennsylvania","Bristol borough","2017"
"28025","4208760","Pennsylvania","Bristol borough","2017"
"28026","4208760","Pennsylvania","Bristol borough","2017"
"28027","4208760","Pennsylvania","Bristol borough","2017"
"28028","4208760","Pennsylvania","Bristol borough","2017"
"28029","4208760","Pennsylvania","Bristol borough","2017"
"28030","4208760","Pennsylvania","Bristol borough","2017"
"28031","4208760","Pennsylvania","Bristol borough","2017"
"28032","4208760","Pennsylvania","Bristol borough","2017"
"28033","4208760","Pennsylvania","Bristol borough","2017"
"28034","4208760","Pennsylvania","Bristol borough","2017"
"28035","4208760","Pennsylvania","Bristol borough","2017"
"28036","4208760","Pennsylvania","Bristol borough","2017"
"28037","4208760","Pennsylvania","Bristol borough","2017"
"28038","4208760","Pennsylvania","Bristol borough","2017"
"28039","4208760","Pennsylvania","Bristol borough","2017"
"28040","4208760","Pennsylvania","Bristol borough","2017"
"28041","4208760","Pennsylvania","Bristol borough","2017"
"28042","4208760","Pennsylvania","Bristol borough","2017"
"28043","4208760","Pennsylvania","Bristol borough","2017"
"28044","4208760","Pennsylvania","Bristol borough","2017"
"28045","4208760","Pennsylvania","Bristol borough","2017"
"28046","4208760","Pennsylvania","Bristol borough","2017"
"28047","4208760","Pennsylvania","Bristol borough","2017"
"28048","4208760","Pennsylvania","Bristol borough","2017"
"28049","4208760","Pennsylvania","Bristol borough","2017"
"28050","4208760","Pennsylvania","Bristol borough","2017"
"28051","4208760","Pennsylvania","Bristol borough","2017"
"28052","4208760","Pennsylvania","Bristol borough","2017"
"28053","4208760","Pennsylvania","Bristol borough","2017"
"28054","4208760","Pennsylvania","Bristol borough","2017"
"28055","4208760","Pennsylvania","Bristol borough","2017"
"28056","4208760","Pennsylvania","Bristol borough","2017"
"28057","4208760","Pennsylvania","Bristol borough","2017"
"28058","4208760","Pennsylvania","Bristol borough","2017"
"28059","4208760","Pennsylvania","Bristol borough","2017"
"28060","4208760","Pennsylvania","Bristol borough","2017"
"28061","4208760","Pennsylvania","Bristol borough","2017"
"28062","4208760","Pennsylvania","Bristol borough","2017"
"28063","4208760","Pennsylvania","Bristol borough","2017"
"28064","4242049","Pennsylvania","Erie County","2017"
"28065","4242049","Pennsylvania","Erie County","2017"
"28066","4242049","Pennsylvania","Erie County","2017"
"28067","4242049","Pennsylvania","Erie County","2017"
"28068","4242049","Pennsylvania","Erie County","2017"
"28069","4262920","Pennsylvania","Punxsutawney borough","2017"
"28070","4254680","Pennsylvania","North Abington township","2017"
"28071","4254680","Pennsylvania","North Abington township","2017"
"28072","4276184","Pennsylvania","Taylor borough","2017"
"28073","4276184","Pennsylvania","Taylor borough","2017"
"28074","4276184","Pennsylvania","Taylor borough","2017"
"28075","4276184","Pennsylvania","Taylor borough","2017"
"28076","4276184","Pennsylvania","Taylor borough","2017"
"28077","4276184","Pennsylvania","Taylor borough","2017"
"28078","4276184","Pennsylvania","Taylor borough","2017"
"28079","4276184","Pennsylvania","Taylor borough","2017"
"28080","4276184","Pennsylvania","Taylor borough","2017"
"28081","4276184","Pennsylvania","Taylor borough","2017"
"28082","4276184","Pennsylvania","Taylor borough","2017"
"28083","4276184","Pennsylvania","Taylor borough","2017"
"28084","4276184","Pennsylvania","Taylor borough","2017"
"28085","4276184","Pennsylvania","Taylor borough","2017"
"28086","4276184","Pennsylvania","Taylor borough","2017"
"28087","4276184","Pennsylvania","Taylor borough","2017"
"28088","4276184","Pennsylvania","Taylor borough","2017"
"28089","4276184","Pennsylvania","Taylor borough","2017"
"28090","4276184","Pennsylvania","Taylor borough","2017"
"28091","4276184","Pennsylvania","Taylor borough","2017"
"28092","4276184","Pennsylvania","Taylor borough","2017"
"28093","4276184","Pennsylvania","Taylor borough","2017"
"28094","4276184","Pennsylvania","Taylor borough","2017"
"28095","4276184","Pennsylvania","Taylor borough","2017"
"28096","4276184","Pennsylvania","Taylor borough","2017"
"28097","4276184","Pennsylvania","Taylor borough","2017"
"28098","4276184","Pennsylvania","Taylor borough","2017"
"28099","4276184","Pennsylvania","Taylor borough","2017"
"28100","4276184","Pennsylvania","Taylor borough","2017"
"28101","4276184","Pennsylvania","Taylor borough","2017"
"28102","4276184","Pennsylvania","Taylor borough","2017"
"28103","4276184","Pennsylvania","Taylor borough","2017"
"28104","4276184","Pennsylvania","Taylor borough","2017"
"28105","4276184","Pennsylvania","Taylor borough","2017"
"28106","4276184","Pennsylvania","Taylor borough","2017"
"28107","4276184","Pennsylvania","Taylor borough","2017"
"28108","4276184","Pennsylvania","Taylor borough","2017"
"28109","4276184","Pennsylvania","Taylor borough","2017"
"28110","4276184","Pennsylvania","Taylor borough","2017"
